,BELTON LAKE,LAKE WHITNEY,AQUILLA LAKE,LAKE WACO,PROCTOR LAKE,POSSUM KINGDOM LAKE,LAKE GEORGETOWN,GRANGER LAKE,LAKE LIMESTONE,STILLHOUSE HOLLOW LAKE,SOMERVILLE LAKE,LAKE GRANBURY,SAM RAYBURN RESERVOIR,B A STEINHAGEN LAKE,"LAKE GRANBURY,POSSUM KINGDOM LAKE,LAKE WHITNEY","LAKE GEORGETOWN,STILLHOUSE HOLLOW LAKE"
1998-10-07,16.08367379,16.77925184,16.85795893,16.19459472,16.17729236,16.75408454,15.50099667,16.04958464,16.20301017,15.64369647,16.16660301,17.12613262,16.84851949,16.51366635,16.8006451088496,15.62113133976984
1998-10-08,18.40468781,18.64897846,19.13312361,18.46049565,18.21174641,18.27545841,17.89153865,18.41176275,19.84138123,17.92505989,18.94932026,18.03339046,17.95604365,18.28841437,18.27884336891468,17.919759173768604
1998-10-09,17.99740728,18.28149034,18.74503013,17.90179207,18.19183246,19.18961207,17.83661166,18.28369852,18.64160048,17.74066917,18.88172195,18.13347682,17.76783556,18.06538523,18.98516829101071,17.755840563242707
1998-10-10,18.44346748,18.52726179,18.8061891,18.22704066,19.07554414,20.2061171,17.99999145,18.42874536,19.46196218,18.00032067,19.27353927,19.0829943,17.2070322,17.69783705,19.927105828759505,18.000268610416352
1998-10-11,18.91909655,19.25150345,19.24679978,18.91908906,19.55607525,20.78935219,18.52362511,18.95359726,19.13183036,18.50808045,20.13445103,20.00350304,17.52000009,18.01485894,20.562758925132925,18.510538528268388
1998-10-12,20.41526506,20.66274265,21.11004206,20.43297036,20.42550109,21.71053386,20.5073778,20.97265623,21.22757405,20.14401017,22.61811755,20.79069315,19.14655777,19.27369673,21.510285901573837,20.201469520975785
1998-10-13,21.35731018,21.66285869,22.16526655,21.3794483,21.01997315,21.99560825,21.96797118,22.63585243,21.93233022,21.231407,23.5251004,21.481223,20.02497409,20.53552709,21.905497535244063,21.347879949818918
1998-10-14,21.31486499,21.55877311,21.65781785,21.18535863,21.68405097,22.79194434,21.3042338,21.58792281,21.41550038,21.19381849,22.14373378,22.23577725,19.84075349,20.16561832,22.619070858652552,21.211278471370353
1998-10-15,21.80068251,22.07330024,21.83168067,21.71281302,22.46466314,23.44209676,21.59559123,21.94417289,21.58528473,21.50104692,22.89356195,22.76796106,20.14174538,20.39508198,23.24343395786717,21.515997218932938
1998-10-16,22.57196983,22.94617473,23.48715345,22.64086135,22.85520119,23.34344019,22.38787632,22.76754176,23.8412609,22.21374482,23.97229187,23.19225248,21.38985682,21.89621904,23.29108734655731,22.24128024734238
1998-10-17,25.18026891,25.374201,26.08518083,25.248326,23.3039202,22.6478416,25.34141005,25.87952722,26.37434192,25.13535447,26.06832731,23.909719,25.93020251,25.98455945,23.033889742905338,25.16793805454147
1998-10-18,19.33774918,19.22710641,20.715033,19.34322976,17.21569358,17.28458752,19.73944549,20.2217093,20.9826571,19.57273554,22.21588846,17.50373304,24.02801095,23.25326399,17.478526312407272,19.599097397076275
1998-10-19,16.38157554,16.76329562,17.39485792,16.40996882,15.06643065,15.16549734,16.49305434,16.63583402,18.00068857,16.63978581,18.02904271,16.34805188,19.34169455,19.04683751,15.444597351800478,16.616583151486022
1998-10-20,15.99295978,16.40514459,16.83983897,16.08890999,16.06347745,15.86233597,15.19856385,15.65195134,17.70857317,15.63641846,17.13431503,15.3081006,16.83308867,17.37272889,15.843101347631405,15.56718047721008
1998-10-21,14.48354717,14.0879826,14.76266129,14.14187611,13.39002539,11.93714181,15.0494087,15.45943039,15.71868802,14.79097733,16.8182414,13.73747261,15.47016507,15.93633764,12.337716256164104,14.831843102198755
1998-10-22,14.02691229,15.00795759,15.98293171,14.30086981,12.86987685,12.58871438,14.08677008,14.37851626,16.34744343,14.16936595,15.50933713,14.18827021,16.37117757,16.50459013,12.988520163994927,14.156305058793262
1998-10-23,14.32599406,14.33514091,14.87997178,14.24016904,13.7348777,13.25936457,14.17550458,14.61664335,14.52863311,14.11056059,15.05804959,13.45252925,12.95383169,13.55331585,13.375334898315526,14.120830188079436
1998-10-24,12.78713312,13.34635792,13.61893906,12.85546253,12.94148784,14.37718584,12.56536152,13.21654135,13.84473557,12.37535233,14.35983307,14.19571361,12.43640672,12.9787076,14.266493087330907,12.40539849767001
1998-10-25,14.53024052,14.71907443,14.84521309,14.31821067,14.924195,16.69263595,14.87265383,15.50608346,15.54020625,14.44540476,17.32192659,16.66593486,14.90629479,15.26932156,16.518974996986106,14.512965687942884
1998-10-26,18.96991332,18.90130439,18.79526525,18.7394309,19.24377183,19.42338988,18.86067152,19.53956769,18.52717667,18.76121541,21.20635166,19.65956704,17.72171298,18.38810986,19.406469108691212,18.776942412240608
1998-10-27,21.02191143,20.53954239,20.82502613,20.58589529,20.99308166,21.14599799,21.58054449,22.00054651,21.2882837,21.30820555,22.45906032,20.61295339,19.31971172,19.97189852,21.030018536510628,21.351270527300905
1998-10-28,20.73658635,21.20145516,21.30913003,20.65359312,21.180533,21.38439405,20.96023912,21.24617162,21.62112305,20.84481002,22.5113112,21.86393479,19.90660732,20.60020532,21.42580274066497,20.863062832364488
1998-10-29,22.24315726,22.64721628,23.12091742,22.29073319,21.82038179,22.32533346,22.48644971,22.84484375,22.85567019,22.22520841,23.4401162,22.73509279,22.06987596,22.27593821,22.402023274693185,22.266518516643426
1998-10-30,23.32579988,23.78667876,24.16178133,23.39921186,22.59851845,22.10238213,23.26319677,23.74003382,23.78446627,23.17075334,23.76865701,23.28092784,22.83886697,23.19873422,22.388475565824688,23.18537142661871
1998-10-31,22.15754049,21.89928219,22.48316635,21.89970674,20.15830101,21.25916125,22.27651181,22.82411482,22.4656518,22.18655363,23.66263566,20.58473083,22.57176659,22.93967657,21.233992738335964,22.200778723847133
1998-11-01,20.53857031,20.05059162,21.13460161,20.42742299,17.46720269,15.39966953,20.85304375,21.57779849,22.99385564,20.46908658,22.28507453,17.90518014,22.6960086,23.1526554,16.100330355479617,20.529801756502366
1998-11-02,14.52445251,13.85552751,14.94926497,14.14469705,12.72642385,11.12141941,15.68672204,16.02929542,16.88211564,15.13744354,16.6441174,12.88854004,16.39503061,16.52748361,11.568414154309345,15.224300990992402
1998-11-03,14.92267974,14.01086533,14.77765439,14.23993883,13.2455282,12.16881657,15.978558,16.26366071,14.79309182,15.49354201,16.77499093,13.37752615,13.02731154,13.52692097,12.472135223404916,15.570237625397214
1998-11-04,15.34533141,14.81448289,16.04930539,14.96484384,12.24351513,10.0549007,16.69165748,17.12528258,16.74795571,15.75643579,17.62443686,12.25904516,15.29068574,15.7136327,10.728993511287937,15.904322466988466
1998-11-05,10.00955222,9.906245076,10.29954523,9.847886176,7.781654483,7.118098661,10.26760197,10.7275967,10.95520736,10.1782069,12.00039385,7.869650803,11.85411536,11.78000616,7.448600364946791,10.192342949219997
1998-11-06,6.506487958,6.587138611,7.062765589,6.440814053,5.562861437,5.608729462,6.582373958,7.06493753,7.965556856,6.469905494,8.779336585,5.985258571,6.671338772,7.282878491,5.7381652661643265,6.487690140768572
1998-11-07,7.276999147,7.627410303,8.361604895,7.250201815,7.733015709,7.801756563,7.455961166,7.852241357,8.889054121,7.357898185,9.918368306,8.715949874,8.454872137,8.820542668,7.895763042626247,7.373404891645857
1998-11-08,10.47283744,9.929855133,10.37280678,9.845323125,11.09779298,12.59891184,10.29606666,10.49948451,10.72226668,10.66710003,13.16703776,11.01888485,10.89040575,11.43402611,12.179857128848031,10.60842849497483
1998-11-09,13.28860208,12.39246549,13.25265882,12.74291178,12.57048699,12.23014181,14.28937486,14.83933656,15.01410477,13.8876073,16.957624,13.11227422,13.9476501,14.69990834,12.349404721673833,13.951138834828031
1998-11-10,17.82230132,16.79343074,17.90488959,17.20006072,15.26223835,14.86909215,18.78011759,19.40064538,19.18460719,18.31627473,20.20277116,14.03266535,19.21034449,19.22788639,14.935527092146385,18.389622236739523
1998-11-11,10.88861285,11.13528723,11.50479761,11.01010998,10.3621905,10.38428253,10.94328089,11.03240138,11.40165795,10.71378044,12.34854148,10.58813865,10.24036519,10.65726542,10.47347474554656,10.750071363618183
1998-11-12,11.4339852,11.76055308,12.49791034,11.3230853,11.41017016,11.63077289,11.69651821,12.14701916,13.35021796,11.26992041,13.77698551,11.51845492,11.93149252,12.560858,11.628583324760996,11.337378352568239
1998-11-13,10.40770047,10.42365202,10.50858628,10.16007408,10.60439765,10.71783385,10.06404695,10.26669383,10.42184805,10.52113427,11.33243083,10.49091693,9.288552542,9.832910126,10.66535056974213,10.448855017314614
1998-11-14,11.61665239,11.40799869,12.21906007,11.40275026,11.63118069,11.22235574,11.63630927,11.80853671,13.02949489,11.75753511,12.39318226,12.23509802,11.30866296,11.8447582,11.359215171551059,11.738365658698312
1998-11-15,13.40604537,13.33458786,12.86551003,13.12613514,13.05846422,13.56456577,13.35440689,13.64447746,12.85877943,13.41419487,13.90956103,13.3572054,12.54712691,12.74423703,13.51996156188072,13.404740592174115
1998-11-16,13.56467998,12.96574088,12.77747699,13.32870773,14.81051453,14.68529016,12.49799788,13.56810987,13.35618825,12.73530495,15.59022542,14.66063706,14.9416773,14.75828603,14.533815010561128,12.697779564967313
1998-11-17,16.81571727,17.06978704,17.00975342,16.8078535,16.77818119,14.72855756,16.35271539,16.73567382,15.90641674,16.32556139,17.39732842,15.93229158,14.95301161,15.44613825,15.074401634032544,16.329855254085793
1998-11-18,15.87333832,15.99836203,17.01831273,15.59458694,16.33626979,15.69490608,16.02352985,16.34804369,15.34248318,15.95196971,18.22246215,17.61979831,15.66875023,15.90110943,15.950764806033138,15.963285520382271
1998-11-19,20.13944679,20.18421491,20.55442643,19.91571326,19.03591733,18.15345734,20.43930326,20.8411099,19.0884478,20.17603645,20.96098586,19.05732408,17.41681169,18.06691571,18.436707772176597,20.217666850693824
1998-11-20,17.63866039,16.86255073,17.41927336,17.0244502,15.55029512,11.91217633,18.48504586,19.01575816,17.79690141,18.19275035,19.70387049,15.68956551,18.15282293,18.24092384,12.790443251356457,18.238971061233233
1998-11-21,12.08171557,11.38719258,12.25425484,11.63711025,10.64642862,9.844151866,12.57448151,12.73168148,13.08013202,12.59833679,13.05709965,11.17647765,12.48402819,12.74966399,10.13639017163782,12.594564552758765
1998-11-22,12.71285727,12.89458621,13.42313541,12.63675015,13.67206773,14.21074167,12.29900621,12.56363402,12.38536786,12.36349648,13.13994876,14.30241055,9.333830224,10.19910178,14.107989126512715,12.35329862869868
1998-11-23,15.40405267,15.88949633,16.63953186,15.37172804,16.48238845,16.52261461,15.42034329,15.65882345,15.91432295,15.29634903,16.64528442,17.08843513,13.01728774,13.76566888,16.535430470264405,15.315956251766897
1998-11-24,18.22805543,18.49534457,18.30739486,18.27406359,17.017157,14.2463228,17.96903989,18.25956806,18.91044765,18.18971646,18.71214522,17.73192608,18.32720516,18.26509524,15.029196102775716,18.15482085719751
1998-11-25,18.00563824,17.90247637,19.08561336,18.00710403,17.00891513,14.7866671,18.32838169,18.80965466,19.45208755,17.78434899,20.4394296,17.24758608,20.08028897,20.2326261,15.349405584593088,17.87037692223932
1998-11-26,16.29326842,15.4859461,16.2102964,16.08210062,14.1018884,13.09036647,17.62243499,18.55968081,18.59838276,16.44325376,20.95993823,13.85746841,18.85557505,19.09818713,13.388813563834628,16.629717777608352
1998-11-27,16.64137718,16.28990731,17.24744063,16.29678508,15.66762005,15.21213813,17.49940797,18.25426751,17.66307595,16.72346861,21.01018728,16.10088648,18.46925495,18.9391143,15.411266146436077,16.84616796002786
1998-11-28,19.42211074,18.65050203,19.28808337,18.99918798,19.11787031,19.48910431,20.06289626,20.35053057,19.3005169,19.63359346,21.00530647,19.36332902,18.2929616,18.77959977,19.40166076623573,19.701479144424024
1998-11-29,20.39041536,20.25066493,21.40971198,20.13008373,18.774033,19.27873525,20.78092718,21.25603667,20.44200552,20.54985144,21.68941761,19.64340434,20.44582285,20.5322337,19.406196418883084,20.586391464345724
1998-11-30,19.58680984,19.0694193,19.53269511,19.34498341,16.48034285,15.04970037,20.34106738,21.27281654,19.83009137,19.79114175,22.94484919,16.77593602,20.29161828,20.35832932,15.602867921038655,19.878101531708538
1998-12-01,15.99520125,15.78681175,16.5158934,15.91854755,14.1480626,13.5552672,16.55851612,17.30816127,17.23840279,15.80452234,18.49672128,14.63666679,17.73642408,17.68759615,13.877041813227873,15.923751433792907
1998-12-02,15.61348744,16.13212767,17.2405397,15.89288728,15.5225782,14.7510507,16.09270858,16.72168502,17.28714669,15.45084447,18.41439561,16.86605811,16.59776581,16.87471972,15.122675281096804,15.552342490545328
1998-12-03,18.68926337,18.48995447,19.02656015,18.32053578,16.73952236,16.30714228,19.45575384,20.05806143,18.48301866,19.11366895,20.02575723,17.01944228,17.65021293,17.81760598,16.58067254942895,19.167762859680458
1998-12-04,18.81915046,18.0984831,20.4152016,18.63829951,15.43252092,13.73073396,20.39473597,21.14396192,21.60362062,19.60637955,22.75572975,16.56192075,21.36349568,21.59053991,14.445788723539433,19.73104241067031
1998-12-05,20.41484635,19.70108996,21.20479017,20.26803591,17.57364371,16.13786833,21.1885981,22.0264113,22.55900363,20.42394401,23.27767642,18.47702422,22.31506656,22.16848459,16.72472734798895,20.54485881942421
1998-12-06,21.16629617,21.10493967,21.58591631,21.0302928,18.81640036,16.3379265,21.70497303,22.50794126,21.45323679,21.17490493,23.44878789,20.05036905,22.82669376,22.76722931,17.192606396348012,21.258724638978936
1998-12-07,16.1941129,15.94530511,18.06884995,16.12225538,12.99147303,10.14227168,17.20318195,17.98879117,18.41243946,16.31384812,19.70523813,12.00058923,19.80434803,19.34709845,10.865239022478383,16.45447854619566
1998-12-08,7.274514298,7.471221116,9.267175769,7.422592838,4.64366131,3.559320018,7.877227535,8.566527083,10.90655935,7.506319945,11.10890554,5.539060272,13.24252734,13.11373139,4.133418289338624,7.564971590424199
1998-12-09,6.264569515,5.939067471,7.018680087,6.099126444,4.181470639,3.783317005,6.905900834,7.719867437,8.078378183,6.320838484,9.395360643,4.461406722,7.45313793,7.703036481,4.050428288440176,6.413354437915229
1998-12-10,6.847652372,5.801837761,6.702768245,6.316014472,4.754572611,4.690420757,7.516272085,8.185855838,8.365931685,7.081594962,9.463788238,5.440920722,8.874992031,9.043550129,4.875961745991811,7.150330488528876
1998-12-11,5.467087223,5.700149551,6.155321586,5.556918339,3.676843693,4.391027332,5.656272503,6.269220942,6.445150879,5.527586176,7.667203019,4.676532972,6.670408617,6.965476327,4.538170577142113,5.547935354678567
1998-12-12,4.244414083,5.151711731,6.718331131,4.668942268,3.236941194,3.906171881,4.106843942,4.727185026,5.604334666,4.022883495,5.930940839,5.037166878,6.000762479,6.054664419,4.1486927241301945,4.03616016687156
1998-12-13,6.698871031,6.575835027,7.502477981,6.472373028,6.24201768,7.187250224,6.986122517,7.172621977,5.836317354,6.754712205,6.762621379,6.902019063,4.914816779,4.773230766,7.10040736646394,6.791305135241538
1998-12-14,9.702311699,9.447289326,9.44210806,9.579793782,8.669238796,8.755142238,9.50541331,9.899307571,9.557741538,9.392451196,10.47158018,8.703791045,7.744454021,7.981402369,8.808803238874386,9.410313903680626
1998-12-15,9.162507725,8.992548454,9.252484614,9.048768406,8.322870478,8.754685655,9.038099936,9.479518396,9.644389528,8.974075273,9.900781896,8.57647433,7.821749534,8.371985974,8.753970914324217,8.984199497830987
1998-12-16,9.109462598,9.43396857,10.05919257,9.322530989,8.933022252,8.884250989,8.346581413,8.966368804,9.31569293,8.520696384,9.750794447,9.159126446,7.15722395,7.670356896,8.964528960770975,8.493163570389642
1998-12-17,9.824151681,9.713360437,9.777780699,9.671523763,8.610489305,8.678476884,9.393003136,9.953935324,10.4140883,9.466482892,10.64927261,9.183990686,9.074953228,9.290863259,8.828179245416159,9.454863532593608
1998-12-18,9.541243348,9.76353903,10.03470994,9.657700482,8.681008473,9.09617919,9.168880665,9.95846637,10.43804295,8.997750919,10.56841517,9.050274984,9.5208145,9.666493146,9.148348923204619,9.024811678753998
1998-12-19,9.515980168,8.470129789,9.087172262,8.654037759,8.17439528,9.384867492,9.823230276,10.08210461,10.7705872,9.966795139,12.34485991,7.67654095,11.02028171,11.25250208,9.102043541978665,9.94409321629184
1998-12-20,8.319106871,7.663770025,8.554525691,7.926733216,7.246344167,4.04376069,9.081265337,9.696129915,10.99740159,8.433683807,13.4158797,7.043866393,14.73258308,14.53229939,4.714378614258998,8.536085923604894
1998-12-21,11.49808166,9.656833379,11.27568472,10.48294202,8.917782717,2.66231509,13.13379571,13.57282787,13.93353853,12.6352996,15.8829677,7.342731845,17.09873443,16.81877289,3.8248886328815375,12.714126827798337
1998-12-22,6.852417498,3.146244765,5.778864715,5.250894174,0.833003239,-6.086709571,9.555830445,10.12764786,9.086397805,8.577058335,11.16764559,-2.127851772,11.166615,10.88630585,-4.816865346055057,8.731831643216246
1998-12-23,-4.579274996,-4.925656297,-3.403035175,-4.839736088,-6.761350063,-7.997479947,-3.564154259,-3.018371293,-2.333372363,-4.020711255,-1.449977442,-5.41940474,-0.347990214,-0.436392422,-7.424563777163311,-3.9485158624890793
1998-12-24,-3.373404825,-3.323191657,-2.021777711,-3.297869828,-5.076568554,-5.348411771,-2.87656516,-2.388648339,-1.31791974,-3.144512139,-0.988407906,-3.898808924,-1.263455938,-0.996606565,-5.000531449179919,-3.1021416628261544
1998-12-25,-2.476088136,-2.27815648,-0.798996352,-2.36191041,-2.959650083,-3.553939063,-2.467611357,-1.953032737,-1.340924272,-2.591566,-0.726203826,-2.199452968,-2.422736452,-1.76591743,-3.2821426010932244,-2.571965042872325
1998-12-26,0.084323053,0.387437539,1.578002705,0.041808742,-0.888415194,0.390816443,-0.176460404,-0.016392587,0.603749173,-0.06659358,0.632426436,-0.44617238,-0.684621609,-0.420607547,0.2906689014292253,-0.0839668292374473
